id,word_en,word_ml,count
12702,dcnnz,खास,530
12703,lgyn,विमा,530
12704,zndnnag,सकाळी,530
12705,fqnxuag,त्यावेळी,530
12706,zshsvtnbg,सोनोग्राफी,530
12707,xgbu,विफे,530
12708,lnkuan,वाजेल,529
12709,idnz,झकास,529
12710,fjkqndnmu,तूज्याकडे,529
12711,nnhfg,आंटी,529
12712,ononhpcn,बाबांचा,529
12713,onhlnan,बनवला,529
12714,muhvg,देणगी,529
12715,rsffu,पोट्टे,529
12716,rnmnqpc,पडायचं,529
12717,yganqan,मिळायला,529
12718,dmupc,कडेच,529
12719,knqpcn,जायचं,529
12720,kulhnpcn,जेवणाचा,529
12721,djhnancg,कुणालाही,529
12722,kqnhpcg,ज्यांची,529
12723,vcufuq,घेतेय,529
12724,dcntp,खरच,528
12725,mjtyga,दुर्मिळ,528
12726,ufndg,इतकी,528
12727,muzcmtscg,देशद्रोही,528
12728,oqnhnt,ब्यानर,528
12729,ocnvnfga,भागातील,528
12730,octn,भरा,528
12731,onpcu,बचे,528
12732,nhdna,अंकल,528
12733,fcsmnlua,थोडावेळ,528
12734,fgzcntf,टीशर्ट,528
12735,rntzcjtny,परशुराम,528
12736,ygfcjh,मिथुन,527
12737,rnfdh,पटकन,527
12738,rjtfg,पूर्ती,527
12739,pnvag,चागली,527
12740,onhnlau,बनवले,527
12741,oufan,भेटला,527
12742,ocufs,भेटो,527
12743,nntscg,आरोही,527
12744,knrnh,जपान,527
12745,lgocnvnf,विभागात,527
12746,znhvuuf,संगीत,527
12747,znran,संपला,527
12748,zmt,सदर,527
12749,qnxnt,यावर,527
12750,qufn,येता,527
12751,zcgtsa,शिरोळ,527
12752,zsqrnd,सोयंपाक,527
12753,znvmu,सगडे,527
12754,znvut,सागर,527
12755,lnmcan,वाढला,527
12756,lgzntanf,विसरलात,526
12757,znygdzcn,समीक्षा,526
12758,xnvcsag,वाघोली,526
12759,zghcvnm,सिंहगड,526
12760,mntxnkn,दरवाजा,526
12761,ninm,आझाद,526
12762,yhsk,मनोज,526
12763,st,ओर,526
12764,hngpu,नाईस,526
12765,kuxjh,जेवून,526
12766,udnfu,एकटे,526
12767,anvnas,लागलो,526
12768,vcnhfu,घंटे,526
12769,mshpc,दोनच,525
12770,kgx,जीव,525
12771,nnynpcn,आमचा,525
12772,nzaqnpcu,असल्याचे,525
12773,fgpn,तिचा,525
12774,fshmjh,तोंडून,525
12775,xgpcnta,विचारलं,525
12776,tnncj,राहू,525
12777,ynmjtg,माधुरी,525
12778,nnxmnf,आवडत,524
12779,onvcnqpcn,बघायचा,524
12780,psmu,कोडे,524
12781,mvm,दगड,524
12782,dnanyo,कळंब,524
12783,dnhcn,कान्हा,524
12784,vcntpc,घरच,524
12785,vcjau,घुले,524
12786,djfqu,कुटये,524
12787,mjdcnfu,दुखते,524
12788,cnln,हवं,524
12789,fnhlg,तन्वी,524
12790,fgig,तुझी,524
12791,tukupf,रिजेक्ट,524
12792,lqdf,व्यक्त,523
12793,lnthn,वारणा,523
12794,lnfr,वाटप,523
12795,lgmug,व्हिडिओ,523
12796,fnhynq,तन्मय,523
12797,nlnmua,आवडेल,523
12798,pcnhmvnm,चंदगड,523
12799,ocufjqnf,भेटूयात,523
12800,yganauaqn,मिळालेल्या,523
12801,hyt,नम्र,523
12802,yneqn,माक्सय,523
12803,djft,कुत्र,523
12804,knnm,जाड,522
12805,kulnfs,जेवतो,522
12806,krjh,जपून,522
12807,dnmcnln,काढावा,522
12808,udnn,एका,522
12809,nznaqnz,असल्यास,522
12810,nnhmnf,आनंदात,522
12811,fnmhqn,तज्ज्ञ,522
12812,znv,सग,522
12813,zygf,स्मित,522
12814,ftbu,तर्फे,522
12815,ycnhnqpcg,म्हणायची,522
12816,anlfuz,लावतेस,522
12817,sncgku,पाहिजे,522
12818,rtnfcnyuzc,प्रथमेश,522
12819,ygfgf,मिठीत,521
12820,ystpcu,मोर्चे,521
12821,hntqn,नाऱ्या,521
12822,nnpcn,आचा,521
12823,muur,दीप,521
12824,pcuk,चेंज,521
12825,pcq,च्या,521
12826,vcnfnan,घातला,521
12827,vcnl,घाव,521
12828,dnynxnt,कामावर,521
12829,dcnhmnan,खंडाळा,521
12830,csvnqn,होगया,521
12831,znyntnyoc,समारंभ,521
12832,zcuxnfg,शेवटी,521
12833,qnnpcnn,याचा,521
12834,qnzcxnhf,यशवंत,521
12835,jfcnagz,उठलीस,520
12836,isrnqpcu,झोपायचे,520
12837,zntfcg,सारथी,520
12838,zjgf,सूट,520
12839,znystn,समोरासमोर,520
12840,nnquhvu,आयेंगे,520
12841,ohn,बना,520
12842,ygafu,मिलते,520
12843,ysanpcu,मोलाचे,520
12844,rnpcgy,पश्चिम,520
12845,rnmnfu,पडते,520
12846,rnhnhu,पणाने,520
12847,rnzg,पासी,520
12848,cnhm,हॅन्ड,520
12849,knyhut,जामनेर,520
12850,dshnzsof,कोणासोबत,520
12851,dgfgd,कितीक,519
12852,kuxn,जेवा,519
12853,bsm,फोड,519
12854,vnan,गेला,519
12855,vcnhutmu,घाणेरडे,519
12856,kcjf,झूट,519
12857,nknpcn,आजचा,519
12858,ocgj,भिऊ,519
12859,mgzua,डिझेल,519
12860,znmgf,साडीत,519
12861,fjhcnan,तुम्हाला,519
12862,fgfdu,तितके,519
12863,fjkqnf,तुज्यात,519
12864,lgpcnu,विचार,519
12865,zcgzf,शिस्त,519
12866,rspcnag,पोचली,519
12867,tndcs,राखो,519
12868,tnqnau,रायले,519
12869,yndn,मका,519
12870,ynhva,मंगल,519
12871,ymcau,मधले,519
12872,anxdt,लवकर,519
12873,yncsmq,महोदय,519
12874,asdnnhnn,लोकांना,518
12875,tnkgzfnt,रजिस्टर,518
12876,yndnmn,माकडा,518
12877,mgnasv,डायलॉग,518
12878,ngfny,आयटम,518
12879,osanqpcq,बोलायचंय,518
12880,osaljh,बोलवून,518
12881,ocnz,भास,518
12882,ksmau,जोडले,518
12883,dnmfn,काढता,518
12884,dnasdc,काळोख,518
12885,jkxnan,उज्वला,518
12886,znocuf,सभेत,518
12887,zntdqn,सारख्या,518
12888,znznt,सासर,517
12889,tgzgl,रिसिव्ह,517
12890,znyrntdnf,संपर्कात,517
12891,zcsocnf,शोभत,517
12892,fntu,तारे,517
12893,fcsmnpc,थोडाच,517
12894,fjaknocnlnhg,तुळजाभवानी,517
12895,onarnh,बालपण,517
12896,yncqn,मह्या,517
12897,rndqn,पक्या,517
12898,cqnhhn,ह्यांना,517
12899,dqq,कायय,517
12900,vszfc,गोष्ट,517
12901,cnlqn,हव्या,517
12902,cyntu,हमारे,517
12903,vuaqnxnt,गेल्यावर,517
12904,kcnanz,झालास,516
12905,vtmg,गर्दी,516
12906,cnzfg,हस्तीं,516
12907,csfnnf,होतात,516
12908,dcnaaqn,खाल्ल्या,516
12909,dcuahnt,खेळणार,516
12910,und,ऐक,516
12911,nffn,आटा,516
12912,nznauau,असलेले,516
12913,nznauaqn,असलेल्या,516
12914,mnna,डाळ,516
12915,mghj,दिनू,516
12916,nnznpc,आसच,516
12917,nnlta,आवरलं,516
12918,lf,वाट,516
12919,lng,वै,516
12920,lnhmj,वंदू,516
12921,sadcnfs,ओळखतो,516
12922,rnm,पॅड,516
12923,ruh,पण,516
12924,rcnqmn,फायदा,516
12925,rstnvg,पोरगी,515
12926,rtnocnv,प्रभाग,515
12927,rtnmntzcnh,प्रदर्शन,515
12928,ygzft,मिस्टर,515
12929,nnfycnfqn,आत्महत्या,515
12930,pcdd,चक्क,515
12931,pg,सि,515
12932,osfc,बोथ,515
12933,bnfqnlnt,फाट्यावर,515
12934,vuaqnf,गेल्यात,515
12935,vcnfnd,घटक,515
12936,vctn,घरा,515
12937,dnmcnqpcu,काढायचे,515
12938,dzcuftn,क्षेत्र,515
12939,dqftg,कायतरी,515
12940,lcg,वही,515
12941,xcn,व्हा,515
12942,qsvqn,योग्या,515
12943,zcuf,शेती,515
12944,zshgqn,सोनिया,515
12945,fcndjh,थकून,514
12946,tuzgrg,रेसिपी,514
12947,fjiqnrudzcn,तुझ्यापेक्षा,514
12948,lntg,वरी,514
12949,nnqjzcqnpcqn,आयुष्याच्या,514
12950,nauas,आलेलो,514
12951,nyj,अमु,514
12952,pcuctqnlt,चेहऱ्यावर,514
12953,pct,चार,514
12954,ocnlnpc,भावाचं,514
12955,yjhvqn,मुंग्या,514
12956,rtnzcnh,प्रश्न,514
12957,rtuynhg,प्रेमानी,514
12958,dtfgqu,करतीये,514
12959,kqnluag,ज्यावेळी,514
12960,dnmcauan,काढलेला,514
12961,vnag,गाली,514
12962,knhtna,जनरल,514
12963,btm,फर्ड,513
12964,dsyonmg,कोंबडी,513
12965,vcqnqnpcu,घ्यायचे,513
12966,osdj,बोकू,513
12967,muzcnpcg,देशाची,513
12968,lgdtnhf,विक्रांत,513
12969,znrhu,सपने,513
12970,znztn,सासरा,513
12971,jacnzhnvnt,उल्हासनगर,513
12972,fnalnt,तलवार,513
12973,xnfag,वाटली,513
12974,tnknrjt,राजापूर,513
12975,rnmnlnt,पदावर,513
12976,rnftu,पत्रे,513
12977,rganz,पिलास,513
12978,ranfbsty,प्लॅटफॉर्म,513
12979,yganaqnlnt,मिळाल्यावर,513
12980,hnpcg,नाची,513
12981,ytj,मरू,512
12982,tnmnqpc,रडायचं,512
12983,ynhzsdf,मनसोक्त,512
12984,anlgh,लावीन,512
12985,hncgquz,नाहीयेस,512
12986,huj,नेऊ,512
12987,rnzzossd,पासबुक,512
12988,onhnlna,बनवलं,512
12989,onhu,बने,512
12990,osanqpcs,बोलायचो,512
12991,ntfcn,अर्थ,512
12992,ksrj,जोपू,512
12993,knhdntg,जाणकारी,512
12994,dgzynf,किस्मत,512
12995,dshnau,कोणाले,512
12996,csfupc,होतेच,512
12997,qulcnmc,एव्हढं,512
12998,zcd,शक,512
12999,znhgdn,सानिका,512
13000,znhvcnfnhn,संघटना,511
13001,tjrnqn,रुपया,511
13002,jfcanz,उठलास,511
13003,msvcnpc,दोघंच,511
13004,pnhput,कॅन्सर,511
13005,nlmcjf,अवधूत,511
13006,pcsrmn,चोपडा,511
13007,ynhnn,मना,511
13008,rumu,पेढे,511
13009,ynvhqn,मागण्या,511
13010,cnyds,हमको,511
13011,dnnau,काळे,511
13012,dncghn,काहींना,511
13013,dnhdnlag,कणकवली,511
13014,knqnhf,जयंत,511
13015,knvj,जागु,510
13016,vjtjxntg,गुरुवारी,510
13017,dgan,केला,510
13018,djfau,कुटले,510
13019,mnyan,दमला,510
13020,ocnxhn,भावना,510
13021,ocsdnpcqn,भोकाच्या,510
13022,nxnman,आवडला,510
13023,mgznfnf,दिसतात,510
13024,mgzfga,दिसतील,510
13025,osalnqpcu,बोलवायचे,510
13026,znhzfcupcu,संस्थेचे,510
13027,znfqnhntnqnh,सत्यनारायण,510
13028,qufnqf,येतायत,510
13029,inj,झवू,510
13030,zx,स्व,510
13031,zxnvf,स्वागत,510
13032,aumgz,लेडीस,510
13033,slg,ओवी,510
13034,yrzp,पंसक,510
13035,rga,पिलं,510
13036,ynaa,माल,510
13037,ynygan,मामीला,509
13038,rnhzntu,पानसरे,509
13039,hng,नै,509
13040,pcnqhgk,चायनीज,509
13041,mnmg,दादी,509
13042,ocgqn,भिया,509
13043,dtny,क्रम,509
13044,knqnpcg,जायची,509
13045,vnlgpc,गावीच,509
13046,zjtjlnfgan,सुरुवातीला,509
13047,lnq,व्हय,509
13048,lgpcntfuq,विचारतेय,509
13049,fcntljh,ठरवून,509
13050,znhvnhu,सांगणे,509
13051,znzn,ससा,509
13052,zufnf,शेतांत,509
13053,zgtgqna,सिरीयल,509
13054,zsmnqpcn,सोडायचा,509
13055,fjis,तुझो,508
13056,jmmcnl,उद्धव,508
13057,qnnhhn,यांना,508
13058,qnqag,यायली,508
13059,osalau,बोलवले,508
13060,osyoanf,बोंबलत,508
13061,nzhntn,असणारा,508
13062,nzhntg,असणारी,508
13063,nntpcg,आर्ची,508
13064,nmqnr,अद्याप,508
13065,pccnnh,छान,508
13066,pszf,कॉस्ट,508
13067,mguf,डाएट,508
13068,nfnpcn,आताच,508
13069,yncntzcftn,महाराष्ट्र,508
13070,rnfcluh,पाठवेन,508
13071,uhksq,एंजॉय,508
13072,uzu,ऐसे,508
13073,vszcfgan,गोष्टीला,508
13074,dnvnmrnftu,कागदपत्रे,508
13075,gfqnmg,इत्यादी,507
13076,cnzqn,हास्य,507
13077,dntssh,करून,507
13078,dcsagf,खोलीत,507
13079,ononpcg,बाबाची,507
13080,onzjqn,बसुया,507
13081,osana,बोलाल,507
13082,quqan,येयला,507
13083,zncuonhhn,साहेबांना,507
13084,rurt,पेपर,507
13085,rgdpcnt,पिक्चर,507
13086,hnltg,नवरी,507
13087,tnqnag,रायली,507
13088,rnnl,पाव,507
13089,ynhvnazjftn,मंगळसूत्र,506
13090,rtnfqudnan,प्रत्येकाला,506
13091,yjyog,मुंबई,506
13092,pcnog,चाबी,506
13093,nccu,आहहे,506
13094,nhvnan,अंगाला,506
13095,onhut,बॅनर,506
13096,pcnajmqn,चालुद्या,506
13097,mnas,डालो,506
13098,duaj,खेळू,506
13099,dnmcauau,काढलेले,506
13100,dntndu,करके,506
13101,cnaf,हालत,506
13102,cutu,हेरे,506
13103,gpcqn,इच्या,506
13104,mjtnln,दुरावा,506
13105,udnt,एकर,506
13106,bwf,फक्त,506
13107,zjvnhmc,सुगंध,506
13108,quhn,येना,506
13109,znxntg,सवारी,506
13110,fjinq,तुझ्य,505
13111,zctnlhg,श्रावणी,505
13112,fculnqpc,ठेवायचं,505
13113,lnqnhu,वयाने,505
13114,fntndcuan,तारखेला,505
13115,mncnhj,डहाणू,505
13116,mndcnan,दाखला,505
13117,nyogdn,अंबिका,505
13118,osanpcn,बोलाचा,505
13119,osanx,बोलावं,505
13120,nlmcg,एवढी,505
13121,nppgmuhf,असिसिडेन्ट,505
13122,ysdnan,मोकळा,505
13123,rt,प्र,505
13124,rtnf,प्रत,505
13125,rtgdzcn,परीक्षा,505
13126,agr,लीप,505
13127,yncghqnpcg,महिन्याची,505
13128,ynynzctg,मामाश्री,505
13129,bgtnqpc,फिरायचं,505
13130,vncj,गहू,505
13131,dsnh,कोण,505
13132,gdmjh,इकडून,505
13133,cjhmn,हुंडा,505
13134,cmbp,हदफक,504
13135,dctq,खरय,504
13136,kulnmcu,जेवढे,504
13137,kgln,जीवा,504
13138,dtynf,करमत,504
13139,nocgrtnq,अभिप्राय,504
13140,ntrgfn,अर्पिता,504
13141,nzna,असेल,504
13142,ocufh,भेटणं,504
13143,pcnh,चॅन,504
13144,pglga,सिविल,504
13145,oncutpcu,बाहेरचे,504
13146,fupcg,तेचि,504
13147,fcnyonqpc,थांबायचं,504
13148,fcga,थील,504
13149,fgyurnzz,तिमेपास,504
13150,lnpcnag,वाचली,504
13151,tcnfs,रहातो,504
13152,tg,रि,504
13153,znbznbng,साफसफाई,504
13154,zncntn,सहारा,504
13155,znajfu,सॅल्यूट,504
13156,zsrg,सोपी,504
13157,qulnmcn,एवढा,504
13158,yjauu,मुली,504
13159,rstfna,पोर्टल,504
13160,rtnzcnznh,प्रशासन,504
13161,ynhhnt,मानणार,503
13162,hgvcnaqn,निघाल्या,503
13163,rncnqpcu,पाहायचे,503
13164,rndmag,पकडली,503
13165,rntmcg,पारधी,503
13166,avf,लागत,503
13167,tnjhm,राउंड,503
13168,onhut,बाणेर,503
13169,nnfnpcn,आताच,503
13170,nor,अबब,503
13171,cgpcu,हिचे,503
13172,vudu,गेले,503
13173,klna,जवळ,503
13174,xnpcn,वाचा,503
13175,xgzcnq,विषय,503
13176,fndhu,टाकणे,503
13177,znhdnarnhn,संकल्पना,503
13178,fqnfpc,त्यातच,503
13179,zsrr,सोप्प,503
13180,lgpcntnhu,विचाराने,503
13181,lumqnf,वेड्यात,502
13182,zjosmc,सुबोध,502
13183,fnzcqn,तश्या,502
13184,zcnftj,शत्रू,502
13185,onftjy,बाथरूम,502
13186,osahntg,बोलणारी,502
13187,oznqpc,बसायचं,502
13188,pnrfngh,कॅप्टन,502
13189,mglz,दिवसा,502
13190,mglznpcu,दिवसाचे,502
13191,rtgqnhdn,प्रियंका,502
13192,ynhvs,मँगो,502
13193,csfnfn,होतात,502
13194,dgzdg,किसकी,502
13195,dqsdg,क्योकी,502
13196,mqnl,द्यावं,502
13197,bnzcgsh,फॅशन,501
